Date,Baringo_PCR_pos,Baringo_PCR_neg,Bomet_PCR_pos,Bomet_PCR_neg,Bungoma_PCR_pos,Bungoma_PCR_neg,Busia_PCR_pos,Busia_PCR_neg,Elgeyo-Marakwet_PCR_pos,Elgeyo-Marakwet_PCR_neg,Embu_PCR_pos,Embu_PCR_neg,Garissa_PCR_pos,Garissa_PCR_neg,Homa Bay_PCR_pos,Homa Bay_PCR_neg,Isiolo_PCR_pos,Isiolo_PCR_neg,Kajiado_PCR_pos,Kajiado_PCR_neg,Kakamega_PCR_pos,Kakamega_PCR_neg,Kericho_PCR_pos,Kericho_PCR_neg,Kiambu_PCR_pos,Kiambu_PCR_neg,Kilifi_PCR_pos,Kilifi_PCR_neg,Kirinyaga_PCR_pos,Kirinyaga_PCR_neg,Kisii_PCR_pos,Kisii_PCR_neg,Kisumu_PCR_pos,Kisumu_PCR_neg,Kitui_PCR_pos,Kitui_PCR_neg,Kwale_PCR_pos,Kwale_PCR_neg,Laikipia_PCR_pos,Laikipia_PCR_neg,Lamu_PCR_pos,Lamu_PCR_neg,Machakos_PCR_pos,Machakos_PCR_neg,Makueni_PCR_pos,Makueni_PCR_neg,Mandera_PCR_pos,Mandera_PCR_neg,Marsabit_PCR_pos,Marsabit_PCR_neg,Meru_PCR_pos,Meru_PCR_neg,Migori_PCR_pos,Migori_PCR_neg,Mombasa_PCR_pos,Mombasa_PCR_neg,Murang'a_PCR_pos,Murang'a_PCR_neg,Nairobi_PCR_pos,Nairobi_PCR_neg,Nakuru_PCR_pos,Nakuru_PCR_neg,Nandi_PCR_pos,Nandi_PCR_neg,Narok_PCR_pos,Narok_PCR_neg,Nyamira_PCR_pos,Nyamira_PCR_neg,Nyandarua_PCR_pos,Nyandarua_PCR_neg,Nyeri_PCR_pos,Nyeri_PCR_neg,Samburu_PCR_pos,Samburu_PCR_neg,Siaya_PCR_pos,Siaya_PCR_neg,Taita Taveta_PCR_pos,Taita Taveta_PCR_neg,Tana River_PCR_pos,Tana River_PCR_neg,Tharaka-Nithi_PCR_pos,Tharaka-Nithi_PCR_neg,Trans Nzoia_PCR_pos,Trans Nzoia_PCR_neg,Turkana_PCR_pos,Turkana_PCR_neg,Uasin Gishu_PCR_pos,Uasin Gishu_PCR_neg,Vihiga_PCR_pos,Vihiga_PCR_neg,Wajir_PCR_pos,Wajir_PCR_neg,West Pokot_PCR_pos,West Pokot_PCR_neg
2021-02-09,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,42,1,2,4,37,8,61,4,17,0,0,0,2,0,5,0,1,3,21,4,17,0,0,0,19,0,6,0,13,0,1,0,3,0,0,2,74,0,2,90,862,2,380,0,0,0,0,0,0,0,1,0,7,0,2,0,1,0,1,0,0,0,0,1,5,0,0,1,9,0,0,0,0,0,2
2021-02-10,0,2,0,1,0,1,0,21,0,1,0,0,0,1,0,0,0,2,1,18,1,7,1,3,3,59,0,32,0,4,0,10,1,117,0,1,0,11,2,19,0,1,2,41,0,22,0,0,0,1,0,30,0,0,0,90,1,28,61,1295,1,664,2,3,0,0,0,3,0,0,0,2,0,0,3,75,3,58,0,0,0,0,0,8,0,33,8,107,0,2,0,0,0,0
2021-02-11,0,4,0,8,0,0,0,5,0,0,0,2,0,34,1,4,0,1,4,31,0,4,2,41,4,103,4,116,0,3,0,23,2,112,0,4,0,13,0,4,0,0,3,49,3,9,0,1,0,1,0,7,3,59,7,134,0,6,97,1404,4,637,0,14,0,1,0,7,0,7,0,9,0,4,1,75,1,19,0,1,0,0,0,3,0,16,6,99,0,1,0,2,0,3
2021-02-12,0,4,0,0,0,20,0,91,0,5,1,31,1,49,0,20,0,1,0,39,0,15,1,12,10,129,3,102,0,6,0,74,4,158,0,6,3,52,0,172,0,2,1,68,0,20,0,0,0,1,3,12,0,3,2,297,0,13,60,1260,5,493,0,7,0,4,0,3,0,17,0,27,0,0,0,46,8,125,0,5,0,0,0,13,0,1,2,161,0,6,0,0,0,1
2021-02-13,50,111,0,9,5,27,0,109,0,3,1,4,0,25,3,12,0,0,2,36,0,84,7,50,10,133,2,131,0,4,0,27,5,128,0,2,3,45,2,27,2,9,9,117,0,14,0,4,0,4,1,15,0,3,12,538,0,8,119,2008,3,984,1,15,0,6,0,2,0,5,2,12,0,0,0,33,0,15,0,0,0,0,1,26,2,46,11,187,0,4,0,1,0,0
2021-02-14,0,4,0,1,0,3,0,5,0,2,1,25,1,3,0,3,0,1,2,28,0,27,0,5,6,135,2,118,0,6,2,64,7,93,0,5,0,14,0,6,0,1,0,26,1,21,0,0,0,0,0,10,0,2,7,211,1,13,75,1693,5,724,13,94,0,1,0,1,0,4,7,63,0,0,0,87,0,2,0,0,0,1,0,2,0,1,1,26,0,4,0,0,0,0
2021-02-15,0,3,0,2,0,7,1,46,0,1,0,0,1,13,1,14,0,4,0,21,0,12,0,9,7,98,0,33,0,0,0,8,0,18,0,1,0,7,0,13,0,0,0,32,0,18,0,0,0,0,1,8,0,10,3,176,1,9,29,1165,2,662,0,3,0,2,0,1,1,9,2,7,0,0,0,3,0,6,0,0,0,0,0,5,0,8,2,107,0,5,0,0,1,1
2021-02-16,0,1,0,3,0,2,2,3,0,3,0,2,0,1,1,4,1,8,2,21,0,3,0,3,10,53,0,24,0,1,0,2,0,8,0,0,0,20,0,3,0,1,2,10,2,10,0,0,0,0,3,9,0,0,4,33,0,3,96,1295,2,101,0,9,0,0,1,2,0,0,1,10,0,1,0,1,0,2,0,0,0,0,1,5,0,0,2,28,0,0,0,0,1,1
2021-02-17,0,0,0,3,0,2,0,3,1,7,2,2,0,2,0,31,0,2,4,32,0,15,0,26,7,73,7,149,1,5,0,7,1,99,0,4,0,3,0,1,0,1,5,54,1,5,0,1,0,1,0,40,1,4,8,145,1,10,85,578,11,702,0,20,0,0,0,3,0,3,0,3,0,0,0,33,2,20,0,0,0,0,0,2,1,57,4,91,0,3,1,1,0,4
2021-02-18,0,2,0,1,0,2,23,84,0,0,0,1,0,40,2,6,0,0,3,22,0,6,6,197,10,77,1,75,0,4,1,53,2,89,1,3,0,9,0,1,0,0,6,47,0,2,0,0,0,2,4,43,1,60,15,196,3,14,61,867,0,416,0,0,0,1,0,2,0,5,0,4,0,0,1,85,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0
2021-02-19,0,1,0,0,0,10,14,95,0,1,1,3,0,4,2,18,0,2,3,32,0,117,0,12,14,128,6,93,0,4,0,41,4,85,0,6,7,70,0,2,0,0,4,40,2,20,0,0,0,1,1,23,1,4,9,273,2,14,129,1617,8,909,0,12,0,4,0,2,0,9,0,12,0,0,1,58,2,53,0,0,0,0,0,8,0,0,8,160,0,3,0,0,0,3
2021-02-20,0,6,2,5,0,3,0,1,2,2,1,73,2,54,0,4,0,2,2,35,1,48,1,29,16,144,4,91,0,1,0,12,1,117,0,1,2,99,2,27,0,7,9,46,0,1,0,0,0,1,3,8,0,2,6,198,0,3,134,1679,15,746,0,4,1,130,1,10,0,5,3,22,0,4,0,5,0,1,0,0,0,0,1,13,2,37,12,142,0,0,0,4,0,2
2021-02-21,0,8,0,0,0,11,1,29,0,5,0,1,0,0,0,31,0,1,3,33,2,14,0,4,9,117,0,41,0,1,0,29,3,126,0,4,0,7,0,14,0,0,3,29,1,29,0,13,0,0,1,50,0,2,8,83,1,7,88,1349,9,649,1,20,0,1,0,8,0,1,1,9,0,4,0,44,4,94,0,1,0,0,0,6,0,7,7,112,0,3,0,6,0,0
2021-02-22,0,5,0,0,1,20,0,176,0,5,1,1,2,4,1,14,0,9,3,42,0,26,0,11,29,163,0,57,1,7,2,38,2,60,0,4,2,47,0,7,0,0,5,42,0,9,0,0,0,1,4,13,0,8,12,418,1,9,96,1207,5,119,0,3,0,9,0,2,1,7,0,9,0,1,0,5,0,7,0,0,0,0,0,9,0,0,3,100,0,1,0,3,0,0
2021-02-23,0,0,0,1,0,6,0,1,0,0,0,1,0,0,0,2,0,1,4,28,0,1,1,3,14,75,0,34,0,0,0,1,1,11,0,2,1,27,1,4,0,9,4,16,0,0,1,10,0,0,0,6,0,0,6,42,0,6,60,788,3,1489,0,1,0,17,0,1,0,1,2,7,0,0,0,1,0,3,0,0,0,0,0,6,0,1,1,18,1,3,0,1,0,0
2021-02-24,0,0,0,1,0,6,1,37,0,1,1,1,0,2,0,0,0,0,5,36,0,22,0,1,8,90,6,164,0,0,2,31,5,89,0,1,0,12,5,33,1,1,2,58,0,21,0,1,0,0,7,50,0,1,3,115,1,12,90,1043,2,759,1,19,0,0,0,0,0,2,0,6,0,0,0,30,1,45,0,0,0,0,0,1,5,41,3,87,0,4,0,1,1,1
2021-02-25,0,1,0,1,1,2,1,7,0,2,3,51,1,43,0,1,0,0,6,35,0,3,13,95,19,119,0,48,1,4,1,17,0,151,0,2,2,22,0,2,0,0,3,36,0,11,0,0,0,2,4,10,0,80,7,128,4,14,180,2305,18,624,0,1,0,9,0,1,1,4,0,2,0,1,0,75,1,30,0,0,0,0,0,3,0,0,6,85,0,2,0,1,0,0
2021-02-26,0,2,0,0,0,2,0,5,0,0,0,1,0,1,0,52,0,0,7,54,0,8,0,18,20,140,2,50,0,4,0,5,3,111,0,2,0,17,7,35,0,0,2,25,2,13,0,0,0,1,1,10,0,0,10,118,0,33,173,1918,13,645,1,6,1,4,0,2,1,10,1,3,0,0,2,65,1,25,0,3,0,0,0,5,0,0,5,99,0,11,0,0,0,8
2021-02-27,0,1,0,2,1,26,2,129,0,5,0,3,0,67,0,2,0,1,4,32,1,14,6,51,18,112,4,126,0,2,0,113,4,124,0,18,11,85,0,4,0,0,7,59,1,49,0,0,0,0,4,21,24,104,24,589,0,15,204,2472,14,765,0,6,0,0,0,8,0,8,4,39,0,0,0,56,8,67,0,0,0,0,0,38,13,100,6,138,0,7,1,2,0,0
2021-02-28,0,8,0,0,1,23,3,132,0,1,2,3,0,65,0,8,0,0,4,28,2,63,1,8,20,121,4,270,0,2,0,31,5,177,0,86,2,36,0,2,0,1,7,54,1,2,0,15,0,2,0,3,1,6,9,343,1,2,106,1842,12,903,0,13,0,1,0,2,0,2,1,2,0,25,1,37,8,93,0,0,0,0,0,8,0,1,1,125,0,5,0,2,0,1
2021-03-01,0,4,0,1,1,11,37,122,0,1,0,2,5,13,0,0,0,0,5,23,1,8,0,3,7,50,0,51,1,1,0,4,0,2,0,0,0,74,1,1,0,0,5,18,2,32,0,1,0,0,4,7,0,1,15,96,2,5,132,1065,3,556,0,7,1,6,0,1,0,1,0,1,0,3,0,3,0,1,0,0,4,15,0,3,0,1,3,70,0,1,0,1,0,0
2021-03-02,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,8,0,1,0,0,11,35,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,7,0,2,0,0,0,0,1,2,0,0,1,45,1,2,97,926,0,409,0,1,0,31,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0
2021-03-03,0,2,0,0,1,15,0,40,0,4,1,45,2,13,0,9,0,3,7,50,0,12,0,10,38,162,2,137,0,1,1,10,10,242,0,5,0,211,3,45,0,9,3,64,1,8,0,1,0,0,2,15,0,1,17,297,4,17,178,1974,19,716,1,2,1,4,0,4,7,10,4,15,0,0,1,33,0,9,0,0,0,1,0,5,0,3,4,92,0,13,0,0,0,1
2021-03-04,1,3,0,1,2,21,13,183,0,1,1,4,0,59,1,16,0,2,5,53,0,11,5,204,46,144,0,13,0,0,1,71,3,108,0,9,3,71,0,1,2,30,2,25,2,17,0,2,0,1,0,3,0,78,13,139,1,15,144,1324,15,816,1,23,1,3,0,4,4,8,3,8,0,0,0,80,0,2,0,0,0,0,0,5,3,25,13,172,0,0,0,1,0,1
2021-03-05,1,2,0,5,1,17,10,63,0,0,0,1,0,38,0,10,0,0,5,40,3,91,0,4,40,191,7,169,0,7,0,4,7,103,0,14,1,104,3,17,0,0,13,77,2,40,0,0,0,2,1,5,0,1,20,112,1,15,315,3007,14,777,0,3,0,5,0,0,8,19,2,8,0,1,2,71,3,21,0,0,5,28,0,35,1,6,11,166,0,8,0,0,0,2
2021-03-06,0,1,0,3,1,5,0,37,0,0,0,1,4,34,0,3,0,0,3,28,0,13,15,105,26,139,4,104,0,2,2,12,6,124,3,8,2,208,0,5,0,14,6,28,2,16,0,0,0,0,0,10,0,4,3,168,8,28,243,2044,5,957,0,8,0,0,0,6,1,9,6,17,0,1,2,92,1,63,0,0,0,0,0,1,6,29,11,114,2,6,0,0,0,0
2021-03-07,0,13,0,3,2,19,0,30,0,4,0,1,0,1,1,13,0,15,18,56,4,30,1,3,45,191,3,146,0,2,1,14,4,128,0,3,5,196,1,12,1,5,5,69,1,11,0,0,0,2,1,36,17,79,9,133,1,12,342,2088,46,641,0,3,1,8,0,5,2,7,1,21,0,0,1,36,0,3,0,0,0,0,5,14,1,11,15,121,0,1,0,1,0,0
2021-03-08,0,2,0,4,0,19,2,56,0,2,0,3,0,52,0,4,1,3,10,41,0,12,0,7,51,224,5,90,0,6,0,16,0,21,8,113,2,95,2,24,0,1,5,59,3,29,1,1,1,8,2,26,1,11,10,177,1,20,259,2844,31,906,0,3,0,1,0,0,0,8,0,7,0,0,0,4,0,1,0,2,11,35,0,11,0,2,3,82,0,4,0,2,0,0
2021-03-09,0,0,0,0,0,1,0,2,0,1,0,0,1,6,0,3,1,16,6,29,0,6,0,1,19,74,1,24,1,1,2,23,1,8,0,0,0,3,3,17,0,0,3,15,1,31,0,0,0,0,1,2,0,0,5,34,1,11,223,1488,4,382,0,2,0,5,0,5,0,5,4,20,0,0,1,4,0,0,0,0,0,0,0,1,0,0,2,11,1,2,0,0,0,0
2021-03-10,0,3,0,0,1,5,1,25,1,3,0,1,0,4,0,5,0,0,2,27,4,13,0,3,32,85,4,136,0,1,0,1,3,157,0,0,7,82,0,10,0,1,4,16,0,1,1,12,0,7,3,7,0,1,34,233,0,0,163,1118,35,685,5,8,0,0,0,1,0,1,0,4,0,0,9,63,0,11,0,0,0,0,8,22,16,34,8,41,0,2,0,0,0,0
2021-03-11,0,3,0,1,1,5,2,73,0,2,0,5,9,100,0,2,0,1,16,65,4,30,5,51,44,226,8,91,0,5,12,79,9,141,1,5,2,204,0,3,0,0,10,75,0,10,0,1,0,0,24,138,0,0,1,72,2,23,415,2312,36,601,0,4,0,27,0,2,4,13,1,15,0,0,7,113,3,118,0,0,0,0,0,3,0,0,10,149,2,6,0,1,0,0
2021-03-12,0,5,0,0,5,119,19,100,1,2,18,63,0,61,4,20,0,0,10,40,7,30,0,6,75,230,7,107,0,2,1,8,5,160,2,4,1,133,6,29,0,3,80,280,2,20,0,0,0,0,49,122,3,68,13,278,3,7,298,2321,42,923,4,23,0,2,0,6,8,24,1,6,0,0,1,39,0,6,0,0,9,33,1,4,0,0,32,126,1,6,0,2,0,0
2021-03-13,0,3,2,4,2,11,13,160,0,1,1,2,1,69,1,21,0,0,18,43,9,114,13,75,75,280,13,73,0,4,2,66,8,169,0,2,9,440,4,27,0,0,52,159,6,19,1,23,0,0,17,43,0,25,15,64,21,41,359,2090,50,891,1,18,0,7,0,1,7,19,0,8,0,0,3,72,0,4,0,0,0,0,0,8,10,40,26,205,0,4,0,0,0,1
2021-03-14,2,2,0,0,9,103,0,36,1,3,5,47,1,67,0,4,8,16,28,71,1,18,2,25,65,188,6,133,1,6,1,26,11,150,3,4,6,160,4,37,0,0,35,147,1,6,2,8,0,1,9,24,0,12,9,111,6,20,367,2114,115,1111,2,4,2,14,0,5,5,16,2,22,0,13,1,39,1,6,1,1,2,3,5,91,19,66,3,19,3,16,1,4,0,0
2021-03-15,0,3,0,0,0,7,3,94,0,0,0,1,1,2,0,0,1,1,7,23,0,6,0,5,9,66,4,88,0,0,1,5,0,22,0,1,3,117,0,1,0,0,19,75,0,4,0,2,0,2,0,1,0,0,1,12,1,7,198,1619,1,877,101,211,0,0,0,2,1,2,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,1,9,427,0,0,0,1,0,0
2021-03-16,0,1,1,1,0,58,0,1,0,0,0,2,3,6,0,0,0,1,14,52,0,4,0,3,14,66,1,26,1,2,2,27,1,6,0,0,0,0,0,4,0,0,37,85,5,63,1,1,0,0,9,22,1,8,8,38,2,4,406,2371,3,227,0,0,1,1,2,4,1,3,5,12,0,0,0,0,0,0,0,0,42,112,0,1,0,0,1,4,0,0,1,1,0,0
2021-03-17,1,4,1,5,0,9,10,71,3,13,2,9,0,4,0,1,5,35,16,56,1,15,21,57,81,209,0,80,5,13,2,8,25,174,0,0,15,260,5,45,0,0,40,147,2,13,5,8,0,2,5,10,3,52,6,100,3,25,626,3081,69,684,3,14,1,9,0,1,3,7,10,46,0,2,3,59,0,0,0,0,1,1,1,1,0,11,39,123,0,5,0,0,0,2
2021-03-18,0,4,2,3,0,7,12,126,0,7,8,51,8,56,1,30,2,2,23,71,1,9,3,9,81,235,30,177,0,1,4,30,16,143,1,3,64,575,3,16,1,13,40,153,3,12,0,0,0,1,8,28,1,19,40,299,2,11,501,2432,76,677,1,34,8,29,2,48,4,7,3,8,1,1,7,134,10,38,0,0,0,0,0,7,0,6,98,408,1,2,0,1,0,0
2021-03-19,2,3,0,2,3,18,0,82,0,3,1,4,12,59,0,3,0,0,18,49,3,19,0,9,180,396,7,178,6,11,4,6,2,23,2,7,28,461,6,45,3,20,41,162,5,61,0,0,0,1,8,17,0,1,12,72,2,14,632,3473,29,1040,0,4,2,8,1,1,8,31,26,50,0,0,0,3,1,2,0,0,1,3,1,6,0,1,32,154,0,2,0,1,0,0
2021-03-20,11,43,9,12,5,28,1,54,1,1,2,50,0,0,7,26,0,1,14,41,7,159,32,77,83,194,10,103,1,1,0,9,41,332,6,46,29,306,3,176,0,0,54,234,5,76,2,3,2,2,8,83,3,98,10,133,5,23,575,2514,167,1352,27,104,0,0,3,8,8,21,4,19,0,0,17,208,3,69,0,0,2,10,1,79,1,1,30,89,1,6,1,2,0,0
2021-03-21,0,7,0,0,10,29,9,104,2,5,5,9,6,72,1,67,1,3,18,52,7,29,0,2,81,224,25,222,0,1,16,84,24,204,12,39,27,275,4,18,0,0,46,172,2,13,0,0,0,1,11,18,0,7,29,139,9,24,468,2486,81,1155,2,19,7,27,7,35,31,57,1,12,0,2,7,72,3,7,0,0,3,14,0,3,39,151,88,284,0,2,0,0,0,0
2021-03-22,0,4,0,0,0,3,1,38,0,0,0,1,12,41,1,7,0,0,11,41,0,6,0,1,28,108,3,70,0,3,1,6,0,4,19,69,3,67,0,3,0,2,13,28,19,71,0,0,0,1,6,9,0,13,14,51,1,4,463,2661,137,1254,0,3,0,2,1,5,4,22,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,32,0,3,0,0,0,0
2021-03-23,2,3,0,8,3,11,0,5,2,7,3,7,0,0,0,2,2,6,16,67,1,14,3,12,97,215,6,43,7,9,5,12,3,23,0,1,3,55,11,57,0,0,59,236,1,12,1,7,2,3,24,49,1,2,14,67,8,21,636,2864,31,379,1,12,1,11,0,3,3,7,7,23,0,1,0,1,1,3,0,0,6,15,1,8,1,1,20,87,0,4,1,2,0,0
2021-03-24,1,5,0,0,0,6,0,53,3,5,1,2,1,2,2,10,0,0,12,51,7,47,11,17,98,225,9,147,10,17,0,24,46,235,16,43,12,145,2,11,0,0,67,177,0,3,0,1,0,0,9,14,1,7,14,128,7,13,450,1829,88,817,2,7,0,4,0,0,11,22,20,49,0,0,4,68,10,68,0,0,0,0,3,7,4,13,53,149,1,2,0,0,1,6
2021-03-25,3,12,9,17,13,82,2,70,0,1,0,3,10,124,1,7,1,1,25,72,2,11,27,77,56,241,12,181,1,5,5,20,20,191,18,126,15,239,4,21,1,5,99,348,2,11,6,13,0,0,6,17,15,123,16,146,3,16,705,3542,132,1048,12,31,14,30,0,1,5,30,7,24,0,1,4,158,0,1,1,8,7,25,8,16,35,146,53,202,0,0,0,1,0,0
2021-03-26,2,8,9,29,16,64,16,114,2,4,0,1,7,37,0,42,0,0,11,46,0,26,30,225,43,183,14,129,0,2,4,17,28,239,42,171,14,280,6,21,0,1,49,221,3,39,0,0,0,1,85,104,19,152,17,155,0,9,622,3429,119,964,4,62,17,60,19,51,2,16,5,15,0,0,7,128,0,35,0,9,1,1,2,27,0,0,78,316,1,6,1,2,0,0
2021-03-27,21,94,1,3,4,36,2,70,0,0,3,14,24,87,0,8,0,0,27,96,23,75,8,28,81,352,14,82,1,6,3,10,41,235,54,120,48,482,1,27,0,0,78,259,17,55,0,1,0,0,34,77,3,28,39,354,22,43,949,5152,176,1503,13,40,0,4,0,3,15,40,6,26,0,0,2,62,3,8,0,0,30,92,5,13,6,24,84,353,0,7,0,1,0,1
2021-03-28,0,2,8,26,23,74,3,81,1,1,0,3,20,169,1,8,1,4,35,114,3,19,22,71,74,350,22,300,0,1,4,48,27,317,14,75,39,415,11,42,0,44,66,251,4,21,1,11,0,0,12,26,0,2,12,194,3,12,412,2571,137,991,0,6,11,43,12,26,16,30,4,17,1,5,13,194,6,13,0,0,16,70,0,12,48,125,11,65,0,1,0,1,0,0
2021-03-29,1,2,0,0,4,13,0,39,2,10,1,5,1,2,1,12,0,0,20,62,0,1,0,2,66,334,9,117,0,2,0,1,0,27,12,38,0,98,0,4,1,1,46,218,4,9,0,0,5,9,14,24,1,10,1,27,3,6,425,1927,45,1066,10,32,0,0,0,0,1,5,1,6,0,0,0,1,2,4,0,1,0,0,0,3,1,2,64,264,2,20,2,2,2,3
2021-03-30,1,2,1,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,13,33,2,7,0,1,22,58,10,56,1,1,0,6,0,1,12,20,0,1,1,2,0,2,32,129,2,26,6,15,0,1,0,2,0,0,0,1,0,0,655,1638,37,521,1,8,0,0,0,1,2,3,3,5,0,0,1,1,0,0,0,0,0,1,1,2,0,0,38,67,0,2,0,0,0,0
2021-03-31,4,4,0,0,1,11,27,141,0,0,24,44,2,22,0,2,2,6,30,94,14,26,2,4,223,633,36,202,0,6,4,44,58,546,132,632,18,279,6,162,0,44,112,525,68,124,0,0,0,0,20,56,2,24,24,184,27,69,1095,4680,292,2724,22,86,0,2,2,8,40,136,105,247,0,0,2,70,22,176,0,0,2,2,14,62,0,6,138,426,4,8,0,2,14,32
2021-04-01,2,12,0,6,5,40,35,366,2,20,0,4,8,218,2,70,0,4,40,239,58,148,26,66,106,552,78,704,2,8,48,238,48,530,42,204,40,572,2,110,2,38,118,1181,32,69,4,34,12,96,0,12,0,28,120,420,32,88,1133,5496,220,1803,32,130,0,18,0,6,2,36,20,82,0,4,22,262,4,118,0,0,0,0,14,60,106,346,106,454,8,42,0,4,10,42
2021-04-02,1,6,6,23,4,92,1,56,2,11,0,0,0,0,6,10,0,1,10,28,0,7,33,73,72,186,11,151,1,3,0,1,24,234,33,102,1,45,0,2,0,0,78,541,15,29,1,7,3,27,22,35,9,32,2,45,7,20,342,1687,35,413,10,42,0,5,0,3,2,7,26,61,9,16,9,80,0,18,0,1,0,1,0,0,0,1,57,224,0,1,0,1,0,0
2021-04-03,3,20,6,14,30,75,5,86,1,5,22,34,3,9,1,1,6,11,18,60,16,69,35,87,152,365,37,186,9,31,6,38,39,292,18,48,5,22,8,181,0,1,69,586,8,36,13,38,2,11,35,72,4,40,91,273,15,44,599,2772,154,1905,7,33,1,11,0,1,39,75,2,6,1,1,12,124,4,11,0,0,1,1,25,137,2,7,78,283,1,6,0,1,9,64
2021-04-04,0,5,11,31,12,38,5,130,0,0,1,26,1,4,5,28,1,8,16,42,17,53,47,87,100,297,25,279,15,28,0,7,3,47,3,17,3,79,4,195,1,12,50,416,1,28,2,10,1,2,35,88,2,14,8,50,13,24,476,2119,32,1078,1,5,1,4,26,55,24,43,54,119,0,0,0,4,19,112,0,0,0,1,0,7,0,0,36,177,4,23,0,0,0,0
2021-04-05,2,3,0,0,4,12,0,1,1,1,0,0,10,60,0,1,0,0,9,34,5,8,1,4,91,275,14,82,1,1,0,4,1,5,4,15,2,15,3,238,0,0,52,289,2,77,0,0,0,1,16,30,0,1,11,51,3,5,459,2742,28,807,1,11,1,1,3,3,8,13,20,27,0,0,0,1,3,10,0,0,0,2,0,2,4,6,47,102,0,0,0,0,0,0
2021-04-06,0,1,0,1,0,1,0,7,0,1,0,0,0,1,0,1,0,0,5,11,1,3,0,1,28,66,4,64,0,8,0,6,0,1,55,218,0,0,0,1,0,0,30,174,0,14,3,5,0,0,1,2,0,0,1,7,0,2,273,1289,13,352,1,3,0,0,0,3,1,4,12,24,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2
2021-04-07,0,2,0,1,0,2,0,5,1,3,1,2,0,0,0,0,0,0,9,38,0,1,0,3,35,121,10,65,0,1,0,3,0,4,20,62,0,0,0,2,0,0,25,111,2,13,0,0,0,0,0,0,0,0,4,77,2,5,186,923,15,592,1,4,0,0,0,0,0,4,0,2,0,0,0,0,1,5,0,0,0,0,3,6,0,0,22,52,0,1,0,0,1,6
2021-04-08,4,6,0,0,1,6,6,92,0,2,12,18,10,66,1,3,1,9,20,68,16,42,48,94,138,343,36,174,3,8,7,9,35,240,10,55,5,83,10,484,0,0,73,673,29,76,3,12,0,3,19,45,0,1,27,77,43,64,540,2443,91,334,25,107,0,3,2,2,13,63,8,28,0,0,9,62,13,99,0,0,1,1,3,9,37,135,114,403,2,7,0,0,0,5
2021-04-09,1,3,29,65,26,83,23,241,0,2,0,11,24,177,2,16,7,17,23,71,6,35,16,37,129,475,20,256,2,7,6,52,42,359,37,151,2,46,8,61,0,0,79,756,3,79,0,1,0,0,35,58,12,110,41,204,16,37,644,4164,80,1075,9,46,1,35,31,105,11,51,37,96,0,3,8,96,5,15,0,0,2,7,18,114,45,236,65,292,5,19,0,1,2,4
2021-04-10,7,47,10,40,7,30,21,107,0,0,1,2,13,51,1,23,0,2,9,42,34,78,51,195,67,230,33,202,0,2,0,18,23,486,21,142,1,40,5,25,2,2,94,670,31,169,0,1,0,0,9,21,3,20,25,80,50,88,285,1489,54,1113,0,7,1,3,0,0,25,64,4,21,5,5,3,88,1,4,0,0,0,1,11,62,1,8,69,280,9,22,0,1,0,0
2021-04-11,2,7,0,4,7,52,17,85,0,10,2,2,0,8,3,35,0,1,17,168,51,154,8,39,69,306,24,361,12,36,2,16,16,256,22,81,0,6,6,55,0,0,73,698,0,37,6,22,5,29,2,7,1,10,26,216,5,11,337,2357,79,1282,16,56,2,29,0,0,15,44,30,82,1,6,18,104,2,11,0,0,3,64,13,113,0,1,37,168,5,16,0,36,1,4
2021-04-12,1,2,0,2,0,1,0,31,0,1,0,1,0,0,5,58,0,1,5,26,0,4,3,34,46,138,14,52,1,6,2,9,10,126,20,50,0,5,0,3,1,1,18,236,0,13,13,67,0,0,8,23,1,9,11,176,1,5,246,1491,18,459,10,168,0,0,17,38,0,4,8,24,0,2,0,1,0,0,0,0,1,1,0,3,2,19,10,69,0,1,0,1,0,1
2021-04-13,0,0,2,16,0,0,1,1,1,1,0,1,0,0,0,0,0,0,5,19,0,0,3,10,21,90,17,52,3,7,0,0,1,1,2,6,4,8,0,1,0,2,17,79,0,1,1,4,0,0,0,3,0,0,17,156,2,4,300,1612,11,256,0,3,0,0,0,0,0,1,1,9,1,1,1,1,1,2,0,0,0,0,0,0,0,3,22,51,0,1,0,0,0,1
2021-04-14,12,64,6,14,10,24,13,77,0,3,0,3,26,187,1,24,8,14,18,64,8,38,58,131,72,276,13,153,4,8,1,22,41,295,25,65,1,16,6,59,0,0,62,570,24,125,3,11,0,2,34,66,0,1,19,236,14,47,235,1682,47,680,1,10,2,9,0,2,10,44,24,103,0,0,3,26,23,114,0,0,1,2,11,55,0,4,65,175,4,15,1,1,4,6
