iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
KEN,Africa,Kenya,06/03/2020,,,,,,,,,,,,,,,,,,,,,,,31,0.001,,,,,,samples tested,,,,,,,,,,13.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,07/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,13.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,08/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,13.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,09/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,13.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,10/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,13.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,11/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,13.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,12/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,13.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,13/03/2020,1,1,,,,,0.019,0.019,,,,,,,,,,,,,,,,,,7,0,,,samples tested,,,,,,,,,,36.11,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,14/03/2020,1,0,,,,,0.019,0,,,,,,,,,,,,,,,,,,7,0,,,samples tested,,,,,,,,,,36.11,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,15/03/2020,3,2,,,,,0.056,0.037,,,,,,,,,,,,,,,,,,7,0,,,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,16/03/2020,3,0,,,,,0.056,0,,,,,,,,,,,,,,,,,,7,0,,,samples tested,,,,,,,,,,50.93,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,17/03/2020,3,0,,,,,0.056,0,,,,,,,,,,,,,,,111,0.002,,7,0,,,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,18/03/2020,3,0,0.429,,,0,0.056,0,0.008,,,0,,,,,,,,,,21,132,0.002,0,9,0,0.048,21,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,19/03/2020,7,4,1,,,0,0.13,0.074,0.019,,,0,,,,,,,,,,41,173,0.003,0.001,14,0,0.071,14,samples tested,,,,,,,,,,59.26,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,20/03/2020,7,0,0.857,,,0,0.13,0,0.016,,,0,,,,,,,,,,,,,,22,0,0.039,25.7,samples tested,,,,,,,,,,68.52,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,21/03/2020,7,0,0.857,,,0,0.13,0,0.016,,,0,,,,,,,,,,,,,,29,0.001,0.03,33.8,samples tested,,,,,,,,,,68.52,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,22/03/2020,15,8,1.714,,,0,0.279,0.149,0.032,,,0,,,,,,,,,,,,,,37,0.001,0.046,21.6,samples tested,,,,,,,,,,68.52,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,23/03/2020,16,1,1.857,,,0,0.298,0.019,0.035,,,0,,,,,,,,,,,,,,45,0.001,0.041,24.2,samples tested,,,,,,,,,,68.52,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,24/03/2020,25,9,3.143,,,0,0.465,0.167,0.058,,,0,,,,,,,,,,,,,,52,0.001,0.06,16.5,samples tested,,,,,,,,,,72.22,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,25/03/2020,28,3,3.571,,,0,0.521,0.056,0.066,,,0,,,,,,,,,,,,,,58,0.001,0.062,16.2,samples tested,,,,,,,,,,72.22,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,26/03/2020,31,3,3.429,1,1,0.143,0.577,0.056,0.064,0.019,0.019,0.003,,,,,,,,,,,600,0.011,,61,0.001,0.056,17.8,samples tested,,,,,,,,,,72.22,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,27/03/2020,31,0,3.429,1,0,0.143,0.577,0,0.064,0.019,0,0.003,,,,,,,,,,,,,,69,0.001,0.05,20.1,samples tested,,,,,,,,,,87.04,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,28/03/2020,38,7,4.429,1,0,0.143,0.707,0.13,0.082,0.019,0,0.003,,,,,,,,,,,833,0.015,,77,0.001,0.058,17.4,samples tested,,,,,,,,,,87.04,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,29/03/2020,42,4,3.857,1,0,0.143,0.781,0.074,0.072,0.019,0,0.003,,,,,,,,,,69,902,0.017,0.001,78,0.001,0.049,20.2,samples tested,,,,,,,,,,87.04,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,30/03/2020,50,8,4.857,1,0,0.143,0.93,0.149,0.09,0.019,0,0.003,,,,,,,,,,172,1074,0.02,0.003,94,0.002,0.052,19.4,samples tested,,,,,,,,,,87.04,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,31/03/2020,59,9,4.857,1,0,0.143,1.097,0.167,0.09,0.019,0,0.003,,,,,,,,,,234,1308,0.024,0.004,119,0.002,0.041,24.5,samples tested,,,,,,,,,,87.04,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,01/04/2020,81,22,7.571,1,0,0.143,1.506,0.409,0.141,0.019,0,0.003,,,,,,,,,,380,1688,0.031,0.007,164,0.003,0.046,21.7,samples tested,,,,,,,,,,87.04,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,02/04/2020,110,29,11.286,3,2,0.286,2.046,0.539,0.21,0.056,0.037,0.005,,,,,,,,,,662,2350,0.044,0.012,250,0.005,0.045,22.2,samples tested,,,,,,,,,,87.04,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,03/04/2020,122,12,13,4,1,0.429,2.269,0.223,0.242,0.074,0.019,0.008,0.81,,,,,,,,,362,2712,0.05,0.007,285,0.005,0.046,21.9,samples tested,,,,,,,,,,87.04,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,04/04/2020,126,4,12.571,4,0,0.429,2.343,0.074,0.234,0.074,0,0.008,0.8,,,,,,,,,372,3084,0.057,0.007,322,0.006,0.039,25.6,samples tested,,,,,,,,,,87.04,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,05/04/2020,142,16,14.286,4,0,0.429,2.641,0.298,0.266,0.074,0,0.008,0.81,,,,,,,,,530,3614,0.067,0.01,387,0.007,0.037,27.1,samples tested,,,,,,,,,,87.04,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,06/04/2020,158,16,15.429,6,2,0.714,2.938,0.298,0.287,0.112,0.037,0.013,0.8,,,,,,,,,663,4277,0.08,0.012,458,0.009,0.034,29.7,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,07/04/2020,172,14,16.143,6,0,0.714,3.199,0.26,0.3,0.112,0,0.013,0.79,,,,,,,,,696,4973,0.092,0.013,524,0.01,0.031,32.5,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,08/04/2020,179,7,14,6,0,0.714,3.329,0.13,0.26,0.112,0,0.013,0.77,,,,,,,,,305,5278,0.098,0.006,513,0.01,0.027,36.6,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,09/04/2020,184,5,10.571,7,1,0.571,3.422,0.093,0.197,0.13,0.019,0.011,0.76,,,,,,,,,308,5586,0.104,0.006,462,0.009,0.023,43.7,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,10/04/2020,189,5,9.571,7,0,0.429,3.515,0.093,0.178,0.13,0,0.008,0.77,,,,,,,,,606,6192,0.115,0.011,497,0.009,0.019,51.9,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,11/04/2020,191,2,9.286,7,0,0.429,3.552,0.037,0.173,0.13,0,0.008,0.79,,,,,,,,,491,6683,0.124,0.009,514,0.01,0.018,55.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,12/04/2020,197,6,7.857,8,1,0.571,3.664,0.112,0.146,0.149,0.019,0.011,0.83,,,,,,,,,766,7449,0.139,0.014,548,0.01,0.014,69.7,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,13/04/2020,208,11,7.143,9,1,0.429,3.868,0.205,0.133,0.167,0.019,0.008,0.87,,,,,,,,,674,8123,0.151,0.013,549,0.01,0.013,76.9,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,14/04/2020,216,8,6.286,9,0,0.429,4.017,0.149,0.117,0.167,0,0.008,0.91,,,,,,,,,694,8817,0.164,0.013,549,0.01,0.011,87.3,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,15/04/2020,225,9,6.571,10,1,0.571,4.184,0.167,0.122,0.186,0.019,0.011,0.96,,,,,,,,,803,9620,0.179,0.015,620,0.012,0.011,94.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,16/04/2020,234,9,7.143,11,1,0.571,4.352,0.167,0.133,0.205,0.019,0.011,1,,,,,,,,,704,10324,0.192,0.013,677,0.013,0.011,94.8,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,17/04/2020,246,12,8.143,11,0,0.571,4.575,0.223,0.151,0.205,0,0.011,1.04,,,,,,,,,450,10774,0.2,0.008,655,0.012,0.012,80.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,18/04/2020,262,16,10.143,12,1,0.714,4.872,0.298,0.189,0.223,0.019,0.013,1.07,,,,,,,,,1115,11889,0.221,0.021,744,0.014,0.014,73.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,19/04/2020,270,8,10.429,14,2,0.857,5.021,0.149,0.194,0.26,0.037,0.016,1.08,,,,,,,,,1350,13239,0.246,0.025,827,0.015,0.013,79.3,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,20/04/2020,281,11,10.429,14,0,0.714,5.226,0.205,0.194,0.26,0,0.013,1.09,,,,,,,,,633,13872,0.258,0.012,821,0.015,0.013,78.7,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,21/04/2020,296,15,11.429,14,0,0.714,5.505,0.279,0.213,0.26,0,0.013,1.11,,,,,,,,,832,14704,0.273,0.015,841,0.016,0.014,73.6,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,22/04/2020,303,7,11.143,14,0,0.571,5.635,0.13,0.207,0.26,0,0.011,1.11,,,,,,,,,707,15411,0.287,0.013,827,0.015,0.013,74.2,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,23/04/2020,320,17,12.286,14,0,0.429,5.951,0.316,0.228,0.26,0,0.008,1.14,,,,,,,,,668,16079,0.299,0.012,822,0.015,0.015,66.9,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,24/04/2020,336,16,12.857,14,0,0.429,6.249,0.298,0.239,0.26,0,0.008,1.14,,,,,,,,,659,16738,0.311,0.012,852,0.016,0.015,66.3,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,25/04/2020,343,7,11.571,14,0,0.286,6.379,0.13,0.215,0.26,0,0.005,1.13,,,,,,,,,,,,,777,0.014,0.015,67.2,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,26/04/2020,355,12,12.143,14,0,0,6.602,0.223,0.226,0.26,0,0,1.15,,,,,,,,,,,,,668,0.012,0.018,55,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,27/04/2020,363,8,11.714,14,0,0,6.751,0.149,0.218,0.26,0,0,1.16,,,,,,,,,,,,,662,0.012,0.018,56.5,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,28/04/2020,374,11,11.143,14,0,0,6.955,0.205,0.207,0.26,0,0,1.2,,,,,,,,,,,,,627,0.012,0.018,56.3,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,29/04/2020,384,10,11.571,15,1,0.143,7.141,0.186,0.215,0.279,0.019,0.003,1.24,,,,,,,,,,,,,610,0.011,0.019,52.7,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,30/04/2020,396,12,10.857,17,2,0.429,7.365,0.223,0.202,0.316,0.037,0.008,1.31,,,,,,,,,,20268,0.377,,598,0.011,0.018,55.1,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,01/05/2020,411,15,10.714,21,4,1,7.643,0.279,0.199,0.391,0.074,0.019,1.38,,,,,,,,,1434,21702,0.404,0.027,709,0.013,0.015,66.2,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,02/05/2020,435,24,13.143,22,1,1.143,8.09,0.446,0.244,0.409,0.019,0.021,1.44,,,,,,,,,1195,22897,0.426,0.022,796,0.015,0.017,60.6,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,03/05/2020,465,30,15.714,24,2,1.429,8.648,0.558,0.292,0.446,0.037,0.027,1.49,,,,,,,,,883,23780,0.442,0.016,838,0.016,0.019,53.3,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,04/05/2020,490,25,18.143,24,0,1.429,9.113,0.465,0.337,0.446,0,0.027,1.5,,,,,,,,,1012,24792,0.461,0.019,898,0.017,0.02,49.5,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,05/05/2020,535,45,23,24,0,1.429,9.95,0.837,0.428,0.446,0,0.027,1.5,,,,,,,,,1077,25869,0.481,0.02,968,0.018,0.024,42.1,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,06/05/2020,582,47,28.286,26,2,1.571,10.824,0.874,0.526,0.484,0.037,0.029,1.45,,,,,,,,,,,,,1054,0.02,0.027,37.3,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,07/05/2020,607,25,30.143,29,3,1.714,11.289,0.465,0.561,0.539,0.056,0.032,1.38,,,,,,,,,,,,,1139,0.021,0.026,37.8,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,08/05/2020,621,14,30,29,0,1.143,11.549,0.26,0.558,0.539,0,0.021,1.32,,,,,,,,,,29430,0.547,,1104,0.021,0.027,36.8,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,09/05/2020,649,28,30.571,30,1,1.143,12.07,0.521,0.569,0.558,0.019,0.021,1.29,,,,,,,,,1611,31041,0.577,0.03,1163,0.022,0.026,38,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,10/05/2020,672,23,29.571,32,2,1.143,12.497,0.428,0.55,0.595,0.037,0.021,1.27,,,,,,,,,1056,32097,0.597,0.02,1188,0.022,0.025,40.2,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,11/05/2020,700,28,30,33,1,1.286,13.018,0.521,0.558,0.614,0.019,0.024,1.26,,,,,,,,,841,32938,0.613,0.016,1164,0.022,0.026,38.8,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,12/05/2020,715,15,25.714,36,3,1.714,13.297,0.279,0.478,0.67,0.056,0.032,1.25,,,,,,,,,978,33916,0.631,0.018,1150,0.021,0.022,44.7,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,13/05/2020,737,22,22.143,40,4,2,13.706,0.409,0.412,0.744,0.074,0.037,1.26,,,,,,,,,1516,35432,0.659,0.028,1197,0.022,0.018,54.1,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,14/05/2020,758,21,21.571,42,2,1.857,14.097,0.391,0.401,0.781,0.037,0.035,1.3,,,,,,,,,1486,36918,0.687,0.028,1239,0.023,0.017,57.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,15/05/2020,781,23,22.857,45,3,2.286,14.524,0.428,0.425,0.837,0.056,0.043,1.35,,,,,,,,,2100,39018,0.726,0.039,1370,0.025,0.017,59.9,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,16/05/2020,830,49,25.857,50,5,2.857,15.436,0.911,0.481,0.93,0.093,0.053,1.41,,,,,,,,,,,,,1475,0.027,0.018,57,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,17/05/2020,887,57,30.714,50,0,2.571,16.496,1.06,0.571,0.93,0,0.048,1.44,,,,,,,,,,43712,0.813,,1659,0.031,0.019,54,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,18/05/2020,912,25,30.286,50,0,2.429,16.961,0.465,0.563,0.93,0,0.045,1.45,,,,,,,,,1139,44851,0.834,0.021,1702,0.032,0.018,56.2,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,19/05/2020,963,51,35.429,50,0,2,17.909,0.948,0.659,0.93,0,0.037,1.47,,,,,,,,,1933,46784,0.87,0.036,1838,0.034,0.019,51.9,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,20/05/2020,1029,66,41.714,50,0,1.429,19.137,1.227,0.776,0.93,0,0.027,1.48,,,,,,,,,2621,49405,0.919,0.049,1996,0.037,0.021,47.8,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,21/05/2020,1109,80,50.143,50,0,1.143,20.624,1.488,0.933,0.93,0,0.021,1.47,,,,,,,,,3102,52507,0.976,0.058,2227,0.041,0.023,44.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,22/05/2020,1161,52,54.286,50,0,0.714,21.591,0.967,1.01,0.93,0,0.013,1.45,,,,,,,,,2567,55074,1.024,0.048,2294,0.043,0.024,42.3,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,23/05/2020,1192,31,51.714,50,0,0,22.168,0.577,0.962,0.93,0,0,1.43,,,,,,,,,,,,,2257,0.042,0.023,43.6,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,24/05/2020,1214,22,46.714,51,1,0.143,22.577,0.409,0.869,0.948,0.019,0.003,1.44,,,,,,,,,,59260,1.102,,2221,0.041,0.021,47.5,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,25/05/2020,1286,72,53.429,52,1,0.286,23.916,1.339,0.994,0.967,0.019,0.005,1.49,,,,,,,,,2711,61971,1.152,0.05,2446,0.045,0.022,45.8,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,26/05/2020,1348,62,55,52,0,0.286,25.069,1.153,1.023,0.967,0,0.005,1.52,,,,,,,,,2293,64264,1.195,0.043,2497,0.046,0.022,45.4,samples tested,,,,,,,,,,88.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
